		ProjectRed Core 4.22.0-alpha+11 (projectred_core)
		ProjectRed Expansion 4.22.0-alpha+11 (projectred_expansion)
		ProjectRed Exploration 4.22.0-alpha+11 (projectred_exploration)
		ProjectRed Fabrication 4.22.0-alpha+11 (projectred_fabrication)
		ProjectRed Illumination 4.22.0-alpha+11 (projectred_illumination)
		ProjectRed Integration 4.22.0-alpha+11 (projectred_integration)
		ProjectRed Transmission 4.22.0-alpha+11 (projectred_transmission)
		Reese's Sodium Options 1.8.3+mc1.21.4 (reeses_sodium_options)
		Resourcify 1.7.4 (resourcify)
		Rhino 2101.2.7-build.81 (rhino)
		Save My Shit Network 1.2.10-1.21.1 (smsn)
		Scholar 1.1.8 (scholar)
		Sodium 0.6.13+mc1.21.1 (sodium)
		Sodium Extra 0.6.0+mc1.21.1 (sodium_extra)
		Sodium Options API 1.0.10 (sodiumoptionsapi)
		Some Assembly Required 5.2.2 (someassemblyrequired)
		Sophisticated Backpacks 3.25.9 (sophisticatedbackpacks)
		Sophisticated Core 1.3.87 (sophisticatedcore)
		Sophisticated Storage 1.5.12 (sophisticatedstorage)
		Sophisticated Storage In Motion 0.10.24 (sophisticatedstorageinmotion)
		spark 1.10.124 (spark)
		SpruceUI 6.2.5+1.21.1 (spruceui)
		Super Factory Manager (SFM) 4.26.0 (sfm)
		SuperMartijn642's Config Library 1.1.8 (supermartijn642configlib)
		SuperMartijn642's Core Lib 1.1.18+a (supermartijn642corelib)
		TaCZ Pack Upgrader 2.0.0 (taczpackupgrader)
		Tea the Story : Recount 0.4.6.0.0.1 (teastory)
		TelluriumForge 1.4.0 (telluriumforge)
		The Twilight Forest 4.7.3196 (twilightforest)
		Tide 1.6.4 (tide)
		Timeless & Classics Guns: Zero 1.1.6-hotfix-r5 (tacz)
		TofuCraftReload 1.21.1-12.16.2.2 (tofucraft)
		TofuDelight 1.21.1-5.0.0 (tofudelight)
		TRansition 1.0.6 (transition)
		TRender 1.0.7 (trender)
		TrimsEffects 2.1.1 (trimeffects)
		Turtle Charging Station 1.7.0 (turtlechargingstation)
		Twilight Flavors & Delight 3.0.7 (twilightdelight)
		Useful Mobs 3.0 (mr_useful_mobs)
		WorldEdit 7.3.8+6939-7d32b45 (worldedit)
		Wormhole (Portals) 1.1.16 (wormhole)
		You're in Grave Danger 2.0.13 (yigd)
		Yumi Minecraft Libraries: Foundation 1.0.0-alpha.16+1.21.1 (yumi_mc_core)
[14Oct2025 11:27:28.509] [main/ERROR] [net.neoforged.fml.loading.moddiscovery.ModFile/LOADING]: Access transformer file META-INF/accesstransformer.cfg provided by mod pride does not exist!
[14Oct2025 11:27:30.497] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[14Oct2025 11:27:30.499] [main/INFO] [mixin/]: Compatibility level set to JAVA_21
[14Oct2025 11:27:30.679] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeclient' with arguments [--version, 1.21.1, --gameDir, D:\Saved Games\Other-Games\Minecraft\Prism Launcher\instances\Promised-World-Dev\minecraft, --assetsDir, C:\Users\nirvana\AppData\Roaming\PrismLauncher\assets, --uuid, 1b6f8f0f43b5488eb25859bfab6016fb, --username, MC_Nirvana, --assetIndex, 17, --accessToken, ❄❄❄❄❄❄❄❄, --userType, msa, --versionType, release, --width, 854, --height, 480]
[14Oct2025 11:27:30.765] [main/WARN] [mixin/]: Reference map 'hexerei.refmap.json' for hexerei.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.796] [main/WARN] [mixin/]: Reference map 'disenchanting_table.refmap.json' for neoforge-disenchanting_table.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.834] [main/INFO] [Sodium Extra Config/]: Loaded configuration file for Sodium Extra: 36 options available, 0 override(s) found
[14Oct2025 11:27:30.835] [main/WARN] [mixin/]: Reference map 'sodium-extra.refmap.json' for sodium-extra.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.835] [main/WARN] [mixin/]: Reference map 'geckolib.refmap.json' for geckolib.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.839] [main/WARN] [mixin/]: Reference map 'neat.refmap.json' for neat.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.841] [main/WARN] [mixin/]: Reference map 'bagus_lib.refmap.json' for bagus_lib.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.842] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.842] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.fantastic.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.843] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.vertexformat.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.843] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for iris-batched-entity-rendering.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.844] [main/WARN] [mixin/]: Reference map 'iris.refmap.json' for mixins.iris.compat.sodium.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.846] [main/WARN] [mixin/]: Reference map 'nuggets.refmap.json' for nuggets.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.848] [main/WARN] [mixin/]: Reference map 'bsf.mixins.refmap.json' for bsf.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.859] [main/WARN] [mixin/]: Reference map 'supermartijn642corelib.mixins.refmap.json' for supermartijn642corelib.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.859] [main/WARN] [mixin/]: Reference map 'reeses-sodium-options.refmap.json' for reeses-sodium-options.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.860] [main/WARN] [mixin/]: Reference map 'curios.refmap.json' for curios.neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.860] [main/WARN] [mixin/]: Reference map 'curios.refmap.json' for curios.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.860] [main/WARN] [mixin/]: Reference map 'patchouli.refmap.json' for patchouli_xplat.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.861] [main/WARN] [mixin/]: Reference map 'telluriumforge.refmap.json' for telluriumforge.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.861] [main/WARN] [mixin/]: Reference map 'worldedit-neoforge.mixins.refmap.json' for worldedit-neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.908] [main/WARN] [mixin/]: Reference map 'refurbished_furniture.refmap.json' for refurbished_furniture.common.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.909] [main/WARN] [mixin/]: Reference map 'monolib.refmap.json' for monolib.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.910] [main/WARN] [mixin/]: Reference map 'jadeaddons.refmap.json' for jadeaddons.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.913] [main/WARN] [mixin/]: Reference map 'chunksfadein.refmap.json' for chunksfadein.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.914] [main/WARN] [mixin/]: Reference map 'tofucraft.refmap.json' for tofucraft.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.915] [main/WARN] [mixin/]: Reference map 'sfm.refmap.json' for sfm.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.915] [main/WARN] [mixin/]: Reference map 'net_music_list.refmap.json' for net_music_list.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.916] [main/WARN] [mixin/]: Reference map 'tide.refmap.json' for tide.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.917] [main/WARN] [mixin/]: Reference map 'someassemblyrequired.refmap.json' for someassemblyrequired.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.917] [main/WARN] [mixin/]: Reference map 'tacz.refmap.json' for tacz.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:30.921] [main/WARN] [mixin/]: Reference map 'journeymap-refmap.json' for journeymap.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.081] [main/INFO] [Sodium/]: Loaded configuration file for Sodium: 43 options available, 1 override(s) found
[14Oct2025 11:27:31.085] [main/WARN] [mixin/]: Reference map 'ars_nouveau.refmap.json' for ars_nouveau.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.086] [main/WARN] [mixin/]: Reference map 'skinlayers3d.refmap.mixins.json' for skinlayers3d.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.095] [main/WARN] [mixin/]: Reference map '' for brewinandchewin.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.096] [main/WARN] [mixin/]: Reference map 'turtlechargingstation.refmap.json' for turtlechargingstation.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.097] [main/WARN] [mixin/]: Reference map 'polymorph.refmap.json' for polymorph.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.099] [main/WARN] [mixin/]: Reference map 'polymorph.refmap.json' for polymorph-compatibility.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.102] [main/WARN] [mixin/]: Reference map 'irons_spellbooks.refmap.json' for irons_spellbooks.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.105] [main/WARN] [mixin/]: Reference map 'automobility-refmap.json' for automobility.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.106] [main/WARN] [mixin/]: Reference map 'automobility-refmap.json' for automobility_neoforge.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.132] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.predicates.mixin.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.133] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.fastmap.mixin.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.135] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.mrl.mixin.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.137] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.dedupmultipart.mixin.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.137] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.blockstatecache.mixin.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.139] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.dedupbakedquad.mixin.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.141] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.threaddetec.mixin.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.142] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.modelsides.mixin.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.143] [main/WARN] [mixin/]: Reference map '${refmap_target}refmap.json' for ferritecore.accessors.mixin.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.144] [main/WARN] [mixin/]: Reference map 'immersive_melodies.refmap.json' for immersive_melodies.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.145] [main/WARN] [mixin/]: Reference map 'kaleidoscope_cookery.refmap.json' for kaleidoscope_cookery.mixins.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.164] [main/INFO] [dev.tonimatas.packetfixer.mixins.v1_20_5_neoforge.MixinPlugin/]: Packet Fixer neoforge 1.20.5-1.21.X has been applied successfully.
[14Oct2025 11:27:31.171] [main/WARN] [mixin/]: Reference map 'mixins.cbmultipart.refmap.json' for mixins.cbmultipart.json could not be read. If this is a development environment you can ignore this message
[14Oct2025 11:27:31.535] [main/WARN] [mixin/]: Error loading class: bagu_chan/bagus_lib/util/reward/TierHelper (java.lang.ClassNotFoundException: bagu_chan.bagus_lib.util.reward.TierHelper)
[14Oct2025 11:27:31.536] [main/WARN] [mixin/]: @Mixin target bagu_chan.bagus_lib.util.reward.TierHelper was not found smsn.mixins.json:bagus_lib.TierHelperMixin from mod smsn
[14Oct2025 11:27:31.816] [main/WARN] [mixin/]: Error loading class: com/portingdeadmods/cable_facades/events/GameClientEvents$2 (java.lang.ClassNotFoundException: com.portingdeadmods.cable_facades.events.GameClientEvents$2)
[14Oct2025 11:27:31.819] [main/WARN] [mixin/]: Error loading class: com/direwolf20/justdirethings/client/renderers/OurRenderTypes (java.lang.ClassNotFoundException: com.direwolf20.justdirethings.client.renderers.OurRenderTypes)
[14Oct2025 11:27:31.824] [main/WARN] [mixin/]: Error loading class: blusunrize/immersiveengineering/client/utils/IEGLShaders (java.lang.ClassNotFoundException: blusunrize.immersiveengineering.client.utils.IEGLShaders)
[14Oct2025 11:27:31.906] [main/WARN] [mixin/]: Error loading class: com/github/L_Ender/cataclysm/blockentities/AltarOfFire_Block_Entity (java.lang.ClassNotFoundException: com.github.L_Ender.cataclysm.blockentities.AltarOfFire_Block_Entity)
[14Oct2025 11:27:31.908] [main/WARN] [mixin/]: Error loading class: com/github/L_Ender/cataclysm/entity/AnimationMonster/BossMonsters/The_Harbinger_Entity (java.lang.ClassNotFoundException: com.github.L_Ender.cataclysm.entity.AnimationMonster.BossMonsters.The_Harbinger_Entity)
[14Oct2025 11:27:31.954] [main/WARN] [mixin/]: Error loading class: com/simibubi/create/content/fluids/spout/FillingBySpout (java.lang.ClassNotFoundException: com.simibubi.create.content.fluids.spout.FillingBySpout)
[14Oct2025 11:27:31.955] [main/WARN] [mixin/]: @Mixin target com.simibubi.create.content.fluids.spout.FillingBySpout was not found exposure-neoforge.mixins.json:create.FillingBySpoutMixin from mod exposure
[14Oct2025 11:27:31.955] [main/WARN] [mixin/]: Error loading class: dev/latvian/mods/kubejs/client/KubeJSGameClientEventHandler (java.lang.ClassNotFoundException: dev.latvian.mods.kubejs.client.KubeJSGameClientEventHandler)
[14Oct2025 11:27:31.957] [main/WARN] [mixin/]: @Mixin target dev.latvian.mods.kubejs.client.KubeJSGameClientEventHandler was not found exposure-neoforge.mixins.json:KubeJSGameClientEventHandlerMixin from mod exposure
[14Oct2025 11:27:32.150] [main/WARN] [mixin/]: Error loading class: net/fabricmc/fabric/impl/client/indigo/renderer/aocalc/AoCalculator (java.lang.ClassNotFoundException: net.fabricmc.fabric.impl.client.indigo.renderer.aocalc.AoCalculator)
[14Oct2025 11:27:32.206] [main/WARN] [mixin/]: Error loading class: com/simibubi/create/content/equipment/armor/BacktankBlockEntity (java.lang.ClassNotFoundException: com.simibubi.create.content.equipment.armor.BacktankBlockEntity)
[14Oct2025 11:27:32.206] [main/WARN] [mixin/]: @Mixin target com.simibubi.create.content.equipment.armor.BacktankBlockEntity was not found jadeaddons.mixins.json:create.BacktankBlockEntityAccess from mod jadeaddons
[14Oct2025 11:27:32.208] [main/WARN] [mixin/]: Error loading class: com/simibubi/create/content/equipment/blueprint/BlueprintOverlayRenderer (java.lang.ClassNotFoundException: com.simibubi.create.content.equipment.blueprint.BlueprintOverlayRenderer)
[14Oct2025 11:27:32.208] [main/WARN] [mixin/]: @Mixin target com.simibubi.create.content.equipment.blueprint.BlueprintOverlayRenderer was not found jadeaddons.mixins.json:create.BlueprintOverlayRendererAccess from mod jadeaddons
[14Oct2025 11:27:32.210] [main/WARN] [mixin/]: Error loading class: com/simibubi/create/content/logistics/filter/FilterItem (java.lang.ClassNotFoundException: com.simibubi.create.content.logistics.filter.FilterItem)
[14Oct2025 11:27:32.210] [main/WARN] [mixin/]: @Mixin target com.simibubi.create.content.logistics.filter.FilterItem was not found jadeaddons.mixins.json:create.FilterItemAccess from mod jadeaddons
[14Oct2025 11:27:32.263] [main/WARN] [mixin/]: Error loading class: com/simibubi/create/content/fluids/spout/FillingBySpout (java.lang.ClassNotFoundException: com.simibubi.create.content.fluids.spout.FillingBySpout)
[14Oct2025 11:27:32.265] [main/WARN] [mixin/]: Error loading class: com/simibubi/create/content/processing/recipe/ProcessingOutput (java.lang.ClassNotFoundException: com.simibubi.create.content.processing.recipe.ProcessingOutput)
[14Oct2025 11:27:32.268] [main/WARN] [mixin/]: Error loading class: com/mrcrayfish/controllable/client/binding/context/BindingContext (java.lang.ClassNotFoundException: com.mrcrayfish.controllable.client.binding.context.BindingContext)
[14Oct2025 11:27:32.337] [main/WARN] [Sodium/]: Force-disabling mixin 'features.render.world.sky.FogRendererMixin' as rule 'mixin.features.render.world.sky' (added by mods [iris]) disables it and children
[14Oct2025 11:27:32.337] [main/WARN] [Sodium/]: Force-disabling mixin 'features.render.world.sky.ClientLevelMixin' as rule 'mixin.features.render.world.sky' (added by mods [iris]) disables it and children
[14Oct2025 11:27:32.337] [main/WARN] [Sodium/]: Force-disabling mixin 'features.render.world.sky.LevelRendererMixin' as rule 'mixin.features.render.world.sky' (added by mods [iris]) disables it and children
[14Oct2025 11:27:32.410] [main/WARN] [mixin/]: Error loading class: traben/entity_model_features/models/parts/EMFModelPart (java.lang.ClassNotFoundException: traben.entity_model_features.models.parts.EMFModelPart)
[14Oct2025 11:27:32.436] [main/WARN] [mixin/]: Error loading class: com/simibubi/create/content/contraptions/actors/harvester/HarvesterMovementBehaviour (java.lang.ClassNotFoundException: com.simibubi.create.content.contraptions.actors.harvester.HarvesterMovementBehaviour)
[14Oct2025 11:27:32.438] [main/WARN] [mixin/]: Error loading class: com/simibubi/create/content/kinetics/deployer/BeltDeployerCallbacks (java.lang.ClassNotFoundException: com.simibubi.create.content.kinetics.deployer.BeltDeployerCallbacks)
[14Oct2025 11:27:32.440] [main/WARN] [mixin/]: Error loading class: com/bobmowzie/mowziesmobs/server/entity/effects/EntityAxeAttack (java.lang.ClassNotFoundException: com.bobmowzie.mowziesmobs.server.entity.effects.EntityAxeAttack)
[14Oct2025 11:27:32.621] [main/WARN] [mixin/]: Error loading class: org/embeddedt/embeddium/compat/ccl/CCLCompat (java.lang.ClassNotFoundException: org.embeddedt.embeddium.compat.ccl.CCLCompat)
[14Oct2025 11:27:32.875] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.5.0).
[14Oct2025 11:27:35.598] [Datafixer Bootstrap/INFO] [com.mojang.datafixers.DataFixerBuilder/]: 229 Datafixer optimizations took 478 milliseconds
[14Oct2025 11:27:41.680] [pool-15-thread-1/INFO] [dev.yumi.mc.core.impl.YumiFoundationMod/]: Initializing mods (entrypoint yumi:init)...
[14Oct2025 11:27:41.936] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/C:/Users/nirvana/AppData/Roaming/PrismLauncher/libraries/net/minecraft/client/1.21.1-20240808.144430/client-1.21.1-20240808.144430-srg.jar%23318!/assets/.mcassetsroot' uses unexpected schema
[14Oct2025 11:27:41.937] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/C:/Users/nirvana/AppData/Roaming/PrismLauncher/libraries/net/minecraft/client/1.21.1-20240808.144430/client-1.21.1-20240808.144430-srg.jar%23318!/data/.mcassetsroot' uses unexpected schema
[14Oct2025 11:27:41.975] [Render thread/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[14Oct2025 11:27:41.992] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: MC_Nirvana
[14Oct2025 11:27:42.148] [Render thread/INFO] [LambDynamicLights/]: [LambDynLights] Initializing LambDynamicLights...
[14Oct2025 11:27:42.151] [Render thread/INFO] [LambDynamicLights|Config/]: [LambDynLights] Copied default configuration file.
[14Oct2025 11:27:42.180] [Render thread/INFO] [LambDynamicLights|Config/]: [LambDynLights] Configuration loaded.
[14Oct2025 11:27:42.392] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.3.3+5
[14Oct2025 11:27:42.450] [Render thread/INFO] [com.mojang.blaze3d.platform.Window/]: OpenGL Vendor: NVIDIA Corporation
[14Oct2025 11:27:42.450] [Render thread/INFO] [com.mojang.blaze3d.platform.Window/]: OpenGL Renderer: NVIDIA GeForce RTX 4060/PCIe/SSE2
[14Oct2025 11:27:42.450] [Render thread/INFO] [com.mojang.blaze3d.platform.Window/]: OpenGL Version: 4.6.0 NVIDIA 581.29
[14Oct2025 11:27:42.456] [Render thread/INFO] [Sodium-NvidiaWorkarounds/]: Modifying OpenGL context to apply workarounds for the NVIDIA graphics driver...
[14Oct2025 11:27:42.672] [Render thread/INFO] [Iris/]: Debug functionality is disabled.
[14Oct2025 11:27:42.676] [Render thread/INFO] [Iris/]: OpenGL 4.5 detected, enabling DSA.
[14Oct2025 11:27:42.718] [Render thread/INFO] [Iris/]: Shaders are disabled because no valid shaderpack is selected
[14Oct2025 11:27:43.069] [modloading-worker-0/INFO] [net.neoforged.neoforge.common.NeoForgeMod/NEOFORGE-MOD]: NeoForge mod loading, version 21.1.211, for MC 1.21.1
[14Oct2025 11:27:43.076] [modloading-worker-0/INFO] [net.minecraft.server.LoggedPrintStream/]: [STDOUT]: No matching files were found.
[14Oct2025 11:27:43.305] [modloading-worker-0/INFO] [com.lnatit.ccw.CandyWorkshop/]: Hello there [farmersdelight]!
[14Oct2025 11:27:43.341] [modloading-worker-0/INFO] [com.lnatit.ccw.CandyWorkshop/]: Hello there [fruitsdelight]!
[14Oct2025 11:27:43.396] [modloading-worker-0/INFO] [twilightforest.beanification.BeanContext/]: Starting Bean Context
[14Oct2025 11:27:43.830] [modloading-worker-0/INFO] [taczpackupgrader/]: Extracting zip pack: D:\Saved Games\Other-Games\Minecraft\Prism Launcher\instances\Promised-World-Dev\minecraft\tacz\[魔艺军械师扩展包]Ars Armorer_v1.0.0_for115.zip
[14Oct2025 11:27:43.916] [modloading-worker-0/INFO] [mixin/]: mixins.codechickenlib.json:ShaderInstanceMixin from mod (unknown)->@Invoker[METHOD_PROXY]::callGetOrCreate(Lnet/minecraft/server/packs/resources/ResourceProvider;Lcom/mojang/blaze3d/shaders/Program$Type;Ljava/lang/String;)Lcom/mojang/blaze3d/shaders/Program; should be static as its target is
[14Oct2025 11:27:43.969] [modloading-worker-0/INFO] [cn.nirvana.logSifter.LogSifter/]: Log Sifter mod is initializing
[14Oct2025 11:27:43.993] [modloading-worker-0/INFO] [cn.nirvana.logSifter.core.LogCore/]: Loaded 2 suppress rules
[14Oct2025 11:27:43.997] [modloading-worker-0/INFO] [cn.nirvana.logSifter.core.LogCore/]: Log Sifter applied successfully
[14Oct2025 11:27:44.278] [modloading-worker-0/INFO] [twilightforest.beanification.BeanContext/]: Bean Context loaded in 882 ms
[14Oct2025 11:27:44.305] [modloading-worker-0/INFO] [taczpackupgrader/]: Upgrading pack: D:\Saved Games\Other-Games\Minecraft\Prism Launcher\instances\Promised-World-Dev\minecraft\tacz\[魔艺军械师扩展包]Ars Armorer_v1.0.0_for115.zip
[14Oct2025 11:27:45.185] [modloading-worker-0/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class net.minecraft.world.entity.player.Player from class ckathode.weaponmod.PlayerWeaponData
[14Oct2025 11:27:45.187] [modloading-worker-0/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class net.minecraft.world.entity.player.Player from class ckathode.weaponmod.PlayerWeaponData
[14Oct2025 11:27:45.188] [modloading-worker-0/WARN] [net.minecraft.network.syncher.SynchedEntityData/]: defineId called for: class net.minecraft.world.entity.player.Player from class ckathode.weaponmod.PlayerWeaponData
[14Oct2025 11:27:45.537] [modloading-worker-0/INFO] [Tide/]: Initialized Tide mod on NeoForge
[14Oct2025 11:27:45.673] [modloading-worker-0/INFO] [net.minecraft.server.LoggedPrintStream/]: [STDOUT]: [LibGui] Initializing Client...
[14Oct2025 11:27:45.721] [modloading-worker-0/WARN] [mixin/]: Static binding violation: PRIVATE @Overwrite method setSectionDirty in sodium-common.mixins.json:core.render.world.LevelRendererMixin from mod sodium cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[14Oct2025 11:27:45.863] [modloading-worker-0/WARN] [patchouli/]: Could not locate JEI keybindings, lookups in books may not work
[14Oct2025 11:27:46.780] [modloading-worker-0/INFO] [mezz.jei.library.load.PluginCaller/]: Sending ConfigManager...
[14Oct2025 11:27:46.792] [modloading-worker-0/INFO] [mezz.jei.library.load.PluginCaller/]: Sending ConfigManager took 8.265 milliseconds
[14Oct2025 11:27:46.946] [modloading-worker-0/INFO] [journeymap/]: Loaded null for service interface journeymap.api.services.WebMapService
[14Oct2025 11:27:46.952] [modloading-worker-0/INFO] [journeymap/]: Loaded journeymap.common.helpers.NeoForgeClientHooks@26ee1a4 for service interface journeymap.api.services.ClientPlatformService
[14Oct2025 11:27:46.964] [modloading-worker-0/INFO] [journeymap/]: Loaded journeymap.common.helpers.NeoForgeHooks@6d5c9088 for service interface journeymap.api.services.CommonPlatformService
[14Oct2025 11:27:47.012] [modloading-worker-0/INFO] [net.minecraft.server.LoggedPrintStream/]: [STDOUT]: [Mouse Tweaks] Main.initialize()
[14Oct2025 11:27:47.028] [modloading-worker-0/INFO] [net.minecraft.server.LoggedPrintStream/]: [STDOUT]: [Mouse Tweaks] Generating the config file at: D:\Saved Games\Other-Games\Minecraft\Prism Launcher\instances\Promised-World-Dev\minecraft\config\MouseTweaks.cfg
[14Oct2025 11:27:47.051] [modloading-worker-0/INFO] [net.minecraft.server.LoggedPrintStream/]: [STDOUT]: [Mouse Tweaks] Created the config file.
[14Oct2025 11:27:47.051] [modloading-worker-0/INFO] [net.minecraft.server.LoggedPrintStream/]: [STDOUT]: [Mouse Tweaks] Initialized.
[14Oct2025 11:27:47.203] [modloading-worker-0/WARN] [AE2:C/]: Unable to find class com.simibubi.create.foundation.ponder.PonderWorld. Integration with PonderJS disabled.
[14Oct2025 11:27:48.015] [modloading-worker-0/INFO] [me.treyruffy.betterf3.BetterF3NeoForge/]: [BetterF3] Starting...
[14Oct2025 11:27:48.018] [modloading-worker-0/INFO] [me.treyruffy.betterf3.BetterF3NeoForge/]: [BetterF3] Loading...
[14Oct2025 11:27:48.095] [modloading-worker-0/INFO] [me.treyruffy.betterf3.BetterF3NeoForge/]: [BetterF3] All done!
[14Oct2025 11:27:49.204] [modloading-worker-0/INFO] [thedarkcolour.kotlinforforge.neoforge.test.KotlinForForge/]: Kotlin For Forge Enabled!
[14Oct2025 11:28:04.773] [modloading-sync-worker/INFO] [be_quiet_negotiator/]: Is server config: false?
[14Oct2025 11:28:07.388] [Render thread/INFO] [tacz/GunPackFinder]: Start scanning for gun packs in D:\Saved Games\Other-Games\Minecraft\Prism Launcher\instances\Promised-World-Dev\minecraft\tacz
[14Oct2025 11:28:07.390] [Render thread/INFO] [tacz/GunPackFinder]: - tacz_default_gun, Main namespace: tacz
[14Oct2025 11:28:07.391] [Render thread/INFO] [tacz/GunPackFinder]: - [应用军械师扩展包]Applied Armorer-v1.1.4.1-for114++1.21.1.zip, Main namespace: applied_armorer
